EFT_PERIODO	EFT_VIVIENDA	EFT_ESTRATO	EFT_EN	EFT_UPM	EFT_ANO	EFT_SEMESTRE	EFT_PROVINCIA	EFT_MUNICIPIO	EFT_ZONA	EFT_BARRIO_SECCION	EFT_PARAJE	EFT_NO_ORDEN_UPM	EFT_ROTACION	EFT_ENCUESTADOR	EFT_SUPERVISOR	EFT_CRITICO_CODIFICADOR	EFT_DIGITADOR	EFT_CANT_HOGARES	EFT_USO_VIV_ORIGINAL	EFT_USO_VIV_RESERVA	EFT_CUAL_UTILIZO	EFT_POR_QUE	EFT_TIPO_VIVIENDA	EFT_NO_DE_CASAS	EFT_NO_DE_PISOS	EFT_NO_APTO_POR_PISO	EFT_PARED_EXTERIOR	EFT_PARED_INTERIOR	EFT_TECHO	EFT_PISO	EFT_TIPO_TENENCIA	EFT_CANT_CUARTOS	EFT_CANT_DORMITORIOS	EFT_UBICACION_COCINA	EFT_COMBUSTIBLE_COCINA	EFT_AGUA_RED_PUBLICA	EFT_TIPO_SANITARIO	EFT_ESTADO_VIVIENDA	EFT_APARIENCIA_VIVIENDA	EFT_PAGA_ALQUILER	EFT_MONTO_ALQUILER	EFT_PERIODO_PAGO_ALQ	EFT_MONTO_PROBABLE_ALQ	EFT_POR_QUE_UTILIZO_ABC	EFT_FACTOR_EXP	EFT_POR_QUE_RESERVA	EFT_POR_QUE_NO_REALIZO	EFT_POR_QUE_NO_REALIZO_OTROS	EFT_ALUMBRADO_PUBLICO	EFT_CALLES_ASFALTADAS	EFT_TIPO_VIVIENDA_ESP	EFT_PARED_EXTERIOR_ESP	EFT_PARED_INTERIOR_ESP	EFT_TECHO_ESP	EFT_PISO_ESP	EFT_TENENCIA_ESP	EFT_COMBUSTIBLE_COCINA_ESP	EFT_MONTO_ALQUILER_DOLARES	EFT_MONTO_PROBABLE_ALQ_DOLARES	EFT_DURACION_ENTREVISTA	EFT_NUMERO_VISITAS	EFT_TIPO_ALUMBRADO_VIV	EFT_TIPO_ALUMBRADO_VIV_ESP	EFT_COMO_ELIMINA_BASURA	EFT_COMO_ELIMINA_BASURA_ESP	EFT_TIEMPO_PAGA_ALQUILER
1/2000	4,369	8	0	437			4	407	1	FONDO NEGRO	FONDO NEGRO	4	0	111	174	91,159	13,900	1	1				1	0	0	0	9	9	19	4	4	3	2	1	1	2	3	1	4	2	0.00	0	300.00		468																					
1/2000	4,370	8	0	437			4	407	1	FONDO NEGRO	FONDO NEGRO	2	0	111	174	91,159	13,900	1	1				1	0	0	0	9	14	19	17	5	3	2	2	5	2	3	3	5	2	0.00	0	125.00		468																					
1/2000	4,371	8	0	438			3	304	1	EL GRANADO	EL GRANADO.	4	0	112	174	91,159	94,205	1	1				2	0	0	0	15	15	21	17	8	1	0	3	1	2	3	3	5	2	0.00	0	100.00		250																					
1/2000	4,372	8	0	438			3	304	1	EL GRANADO	EL GRANADO.	2	0	112	174	91,159	94,205	1	1				1	0	0	0	15	14	21	17	5	3	2	1	1	2	3	3	5	2	0.00	0	300.00		250																					
1/2000	4,373	8	0	438			3	304	1	EL GRANADO	EL GRANADO	3	0	112	174	91,159	94,205	1	2	1	A		1	0	0	0	16	16	21	17	5	3	2	2	1	2	4	3	5	2	0.00	0	50.00		250																					
1/2000	4,374	8	0	438			3	304	1	EL GRANADO	EL GRANADOO.	5	0	112	174	91,159	94,205	1	1				1	0	0	0	6	6	19	17	5	3	2	2	1	2	3	3	5	2	0.00	0	100.00		249																					
1/2000	4,375	8	0	438			3	304	1	EL GRANADO	EL GRANADO.	1	0	112	174	91,159	94,205	1	1				1	0	0	0	16	16	21	17	8	2	1	3	1	2	3	3	5	2	0.00	0	50.00		250																					
1/2000	4,376	8	0	438			3	304	1	EL GRANADO	EL GRANADO.	7	0	112	174	91,159	94,205	1	1				1	0	0	0	15	14	19	4	6	2	1	2	1	2	3	3	5	2	0.00	0	200.00		250																					
1/2000	4,377	8	0	438			3	304	1	EL GRANADO	EL GRANADO.	9	0	112	174	91,159	94,205	1	1				1	0	0	0	15	15	21	4	1	2	1	2	1	2	3	3	5	2	0.00	0	300.00		250																					
1/2000	4,378	8	0	438			3	304	1	EL GRANADO	EL GRANADO.	10	0	112	174	91,159	94,205	1	1				1	0	0	0	15	15	21	4	5	4	3	1	1	2	3	3	5	2	0.00	0	300.00		250																					
1/2000	4,379	8	0	438			3	304	1	EL GRANADO	EL GRANADO.	8	0	112	174	91,159	94,205	1	1				1	0	0	0	15	15	21	17	6	2	1	1	1	2	3	3	5	2	0.00	0	100.00		250																					
1/2000	4,380	8	0	438			3	304	1	EL GRANADO	EL GRANADO.	6	0	112	174	91,159	94,205	1	1				1	0	0	0	15	15	19	17	5	3	2	1	1	2	3	3	5	2	0.00	0	300.00		250																					
1/2000	4,381	8	0	439	2,000	1	22	2,201	1	LA JAGUA, PARAJE EL HATICO	EL HATICO	1	0	104	164	91,159	89,453	1	1				1	0	0	0	15	15	19	4	5	4	2	1	1	1	3	2	3	2	0.00	0	500.00		275																					
1/2000	4,382	8	0	439			22	2,201	1	LA JAGUA, PARAJE EL HATICO	11 JAGUA	2	0	104	164	91,159	89,453	1	1				1	0	0	0	15	15	19	17	5	2	1	3	4	2	4	3	5	2	0.00	0	100.00		275																					
1/2000	4,383	8	0	439			22	2,201	1	LA JAGUA, PARAJE EL HATICO	LA JAGUA	3	0	104	164	91,159	89,453	1	1				1	0	0	0	15	15	19	4	5	4	2	2	1	1	3	2	4	2	0.00	0	200.00		276																					
1/2000	4,384	8	0	439			22	2,201	1	LA JAGUA, PARAJE EL HATICO	LA JAGUA	4	0	104	164	91,159	89,453	1	1				1	0	0	0	15	15	19	17	5	4	2	2	4	1	3	3	5	2	0.00	0	200.00		275																					
1/2000	4,385	8	0	439	2,000	1	22	2,201	1	LA JAGUA, PARAJE EL HATICO	LA JAGUA	5	0	104	164	91,159	89,453	1	1				1	0	0	0	9	9	19	17	5	2	1	2	4	2	3	3	5	2	0.00	0	100.00		275																					
1/2000	4,386	8	0	439			22	2,201	1	LA JAGUA, PARAJE EL HATICO	EL HATICO	6	0	104	164	91,159	88,263	1	1				1	0	0	0	15	15	19	4	5	3	2	1	1	2	3	2	4	2	0.00	0	100.00		275																					
1/2000	4,387	8	0	439	2,000	1	22	2,201	1	LA JAGUA, PARAJE EL HATICO	LA JAGUA	7	0	104	164	91,159	89,453	1	1				1	0	0	0	6	6	19	4	5	3	2	2	1	1	3	3	4	2	0.00	0	250.00		276																					
1/2000	4,388	8	0	439			22	2,201	1	LA JAGUA, PARAJE EL HATICO	LA JAGUA	8	0	104	164	91,159	89,453	1	1				1	0	0	0	15	15	19	5	1	3	2	1	1	1	3	2	4	2	0.00	0	200.00		275																					
1/2000	4,389	8	0	439	2,000	1	22	2,201	1	LA JAGUA, PARAJE EL HATICO	LA JAGUA	9	0	104	164	91,159	89,453	1	1				1	0	0	0	16	16	18	17	5	2	1	2	4	2	4	3	5	2	0.00	0	50.00		276																					
1/2000	4,390	8	0	439			22	2,201	1	LA JAGUA, PARAJE EL HATICO	LA JAGUA	10	0	104	164	91,159	89,453	1	1				1	0	0	0	15	15	19	17	8	2	1	2	1	2	3	3	5	2	0.00	0	300.00		275																					
1/2000	4,391	8	0	440			22	2,204	1	JINOVA, SABANA DE VACA	SABANA VACA	1	0	119	164	91,159	79,004	1	1				1	0	0	0	19	14	19	17	5	2	1	3	1	2	4	3	5	2	0.00	0	200.00		448																					
1/2000	4,392	8	0	440			22	2,204	1	JINOVA, SABANA DE VACA	SABANA DE VACA	2	0	119	164	91,159	79,004	1	1				1	0	0	0	2	2	19	4	5	4	2	1	1	2	3	3	4	2	0.00	0	200.00		447																					
1/2000	4,393	8	0	440			22	2,204	1	JINOVA, SABANA DE VACA	SABANA DE VACA	3	0	119	164	91,159	79,004	1	1				2	0	0	0	19	3	19	17	7	2	1	3	1	2	3	3	4	1	300.00	2	0.00		447																					
1/2000	4,394	8	0	440			22	2,204	1	JINOVA, SABANA DE VACA	SABANA DE VACA	4	0	119	164	91,159	79,004	1	2	1	A		1	0	0	0	6	3	19	4	5	3	2	1	1	2	3	2	4	2	0.00	0	350.00		447																					
1/2000	4,395	8	0	440			22	2,204	1	JINOVA, SABANA DE VACA	SABANA DE VACA	5	0	119	164	91,159	79,004	1	1				1	0	0	0	9	3	19	17	8	2	1	3	4	2	4	3	5	2	0.00	0	200.00		447																					
1/2000	4,396	8	0	440			22	2,204	1	JINOVA, SABANA DE VACA	SABANA DE VACA	6	0	119	164	91,159	79,004	1	1				2	0	0	0	6	9	19	4	7	2	1	3	5	2	4	3	4	1	250.00	2	0.00		447																					
1/2000	4,397	8	0	440	2,000	1	22	2,204	1	JINOVA, SABANA DE VACA	SABANA DE VACA	7	0	119	164	91,159	79,004	1	1				1	0	0	0	9	9	19	4	6	5	4	1	1	2	3	3	4	2	0.00	0	350.00		447																					
1/2000	4,398	8	0	440			22	2,204	1	JINOVA, SABANA DE VACA	SABANA DE VACA	8	0	119	164	91,159	79,004	1	1				1	0	0	0	2	3	19	4	5	4	2	1	1	2	3	2	4	2	0.00	0	200.00		447																					
1/2000	4,399	8	0	440			22	2,204	1	JINOVA, SABANA DE VACA	SABANA DE VACA	9	0	119	164	91,159	79,004	1	1				1	0	0	0	2	2	19	4	7	2	1	3	1	2	4	3	4	1	200.00	2	0.00		447																					
1/2000	4,400	8	0	440			22	2,204	1	JINOVA, SABANA DE VACA	SABANA DE VACA	10	0	119	164	91,159	79,004	1	1				1	0	0	0	21	3	19	17	5	2	1	2	4	2	4	3	5	2	0.00	0	50.00		448																					
1/2000	4,401	8	0	441			2	208	1	ARROYO GUAYABO	ARROYO GUAYABO	6	0	118	164	88,263	93,169	1	1				1	0	0	0	6	6	19	4	5	2	1	2	4	2	3	2	4	2	0.00	0	400.00		393																					
1/2000	4,402	8	0	441			2	208	1	ARROYO GUAYABO	ARROYO GUAYABO	3	0	118	164	88,263	93,169	1	1				1	0	0	0	9	9	18	17	5	3	2	2	4	2	3	3	5	2	0.00	0	300.00		392																					
1/2000	4,403	8	0	441			2	208	1	ARROYO GUAYABO	ARROYO GUAYABO	4	0	118	164	88,263	93,169	1	1				2	0	0	0	6	6	19	4	3	3	2	2	4	2	3	2	5	2	0.00	0	300.00		392																					
1/2000	4,404	8	0	441			2	208	1	ARROYO GUAYABO	ARROYO GUAYABO	10	0	118	164	88,263	93,169	1	2	1	C		1	0	0	0	6	6	19	17	5	3	2	2	4	2	3	3	4	2	0.00	0	500.00		392																					
1/2000	4,405	8	0	441			2	208	1	ARROYO GUAYABO	ARROYO GUAYABO	9	0	118	164	88,263	93,169	1	1				1	0	0	0	6	6	19	17	5	3	2	2	4	2	3	3	5	2	0.00	0	300.00		392																					
1/2000	4,406	8	0	441			2	208	1	ARROYO GUAYABO	ARROYO GUAYABO	8	0	118	164	88,263	93,169	1	1				1	0	0	0	16	16	18	17	8	2	1	1	4	2	3	3	5	2	0.00	0	300.00		392																					
1/2000	4,407	8	0	441			2	208	1	ARROYO GUAYABO	ARROYO GUAYABO	7	0	118	164	88,263	93,169	1	1				1	0	0	0	15	3	19	4	1	3	2	2	4	1	3	2	4	2	0.00	0	200.00		392																					
1/2000	4,408	8	0	441	2,000	1	2	208	1	ARROYO GUAYABO	ARROYO GUAYABO	5	0	118	164	88,263	93,169	1	1				1	0	0	0	6	3	19	4	1	2	1	2	4	1	3	2	4	2	0.00	0	300.00		392																					
1/2000	4,409	8	0	441			2	208	1	ARROYO GUAYABO	ARROYO GUAYABO	2	0	118	164	88,263	93,169	1	1				1	0	0	0	15	15	21	17	1	2	1	2	4	2	3	3	5	2	0.00	0	100.00		393																					
1/2000	4,410	8	0	441			2	208	1	ARROYO GUAYABO	ARROYO GUAYABO	1	0	118	164	88,263	93,169	1	1				1	0	0	0	16	16	21	17	1	2	1	2	4	2	3	3	5	2	0.00	0	300.00		392																					
1/2000	4,411	8	0	442			2	203	1	HATILLO	HATILLO	1	0	101	166	82,031	93,169	1	1				1	0	0	0	2	2	19	4	5	5	2	1	5	1	3	2	4	2	0.00	0	400.00		412																					
1/2000	4,412	8	0	442			2	203	1	HATILLO	HATILLO	2	0	101	166	82,031	93,169	1	1				1	0	0	0	6	6	19	4	5	2	1	2	1	1	4	3	5	2	0.00	0	200.00		411																					
1/2000	4,413	8	0	442			2	203	1	HATILLO	HATILLO	3	0	101	166	82,031	93,169	1	1				1	0	0	0	2	6	19	4	5	5	3	2	1	1	2	2	4	2	0.00	0	500.00		412																					
1/2000	4,414	8	0	442			2	203	1	HATILLO	HATILLO	4	0	101	166	82,031	93,169	1	1				1	0	0	0	6	6	21	4	5	2	1	1	1	1	3	2	4	2	0.00	0	200.00		412																					
1/2000	4,415	8	0	442			2	203	1	HATILLO	HATILLO	5	0	101	166	82,031	93,169	1	1				1	0	0	0	6	6	19	4	5	4	3	2	1	1	3	2	4	2	0.00	0	300.00		412																					
1/2000	4,416	8	0	442			2	203	1	HATILLO	HATILLO	6	0	101	166	82,031	93,169	1	2	1	A		1	0	0	0	6	6	19	4	1	4	2	1	1	1	4	2	4	2	0.00	0	300.00		412																					
1/2000	4,417	8	0	442			2	203	1	HATILLO	HATILLO	7	0	101	166	82,031	93,169	1	1				1	0	0	0	15	15	21	4	5	2	1	3	1	2	4	3	5	2	0.00	0	150.00		411																					
1/2000	4,418	8	0	442			2	203	1	HATILLO	HATILLO	8	0	101	166	82,031	93,169	1	1				1	0	0	0	2	2	19	4	7	4	2	3	6	1	4	2	4	1	125.00	2	0.00		412																					
1/2000	4,419	8	0	442			2	203	1	HATILLO	HATILLO	9	0	101	166	82,031	93,169	1	1				1	0	0	0	6	6	19	4	1	4	2	1	1	1	2	2	4	2	0.00	0	400.00		412																					
1/2000	4,420	8	0	442			2	203	1	HATILLO	HATILLO	10	0	101	166	82,031	93,169	1	1				1	0	0	0	6	6	19	4	5	4	2	1	1	1	3	2	4	2	0.00	0	250.00		411																					
1/2000	4,421	8	0	443			17	1,703	1	HOYO NUEVO	HOYO NUEVO	1	0	116	167	88,263	88,263	1	2	1	B		1	0	0	0	9	9	19	17	8	2	1	2	4	2	3	3	4	2	0.00	0	200.00		265																					
1/2000	4,423	8	0	443	2,000	1	17	1,703	1	HOYO NUEVO	HOYO NUEVO	3	0	116	167	88,263	88,263	1	1				1	0	0	0	9	9	19	17	5	2	1	2	4	2	3	3	4	2	0.00	0	300.00		264																					
1/2000	4,424	8	0	443			17	1,703	1	HOYO NUEVO	HOYO NUEVO	4	0	116	167	88,263	88,263	1	1				2	0	0	0	9	9	19	4	1	2	1	2	4	2	3	2	4	2	0.00	0	300.00		265																					
1/2000	4,425	8	0	443			17	1,703	1	HOYO NUEVO	HOYO NUEVO	5	0	116	167	88,263	88,263	1	1				1	0	0	0	9	9	19	17	5	3	2	2	4	2	3	3	4	2	0.00	0	500.00		265																					
1/2000	4,429	8	0	443			17	1,703	1	HOYO NUEVO	HOYO NUEVO	9	0	116	167	88,263	88,263	1	1				1	0	0	0	9	9	19	4	5	3	1	2	4	2	4	2	4	2	0.00	0	350.00		264																					
1/2000	4,430	8	0	443			17	1,703	1	HOYO NUEVO	HOYO NUEVO	10	0	116	167	88,263	88,263	1	1				1	0	0	0	9	9	19	17	5	6	1	2	4	2	3	3	5	2	0.00	0	500.00		264																					
1/2000	4,431	8	0	444			17	1,701	1	EL GUAMO, MATA GORDA	MATA GORDA	1	0	123	167	88,263	88,263	1	1				8	0	0	0	2	2	19	17	5	2	1	1	1	2	3	3	5	2	0.00	0	200.00		526																					
1/2000	4,432	8	0	444	2,000	1	17	1,701	1	EL GUAMO, MATA GORDA	MATA GORDA	2	0	123	167	88,263	88,263	1	1				1	0	0	0	2	2	19	4	5	4	3	1	1	1	2	2	4	2	0.00	0	1,800.00		525																					
1/2000	4,433	8	0	444			17	1,701	1	EL GUAMO, MATA GORDA	MATA GORDA	3	0	123	167	88,263	88,263	1	1				1	0	0	0	2	2	19	4	5	3	2	3	5	2	3	2	4	2	0.00	0	800.00		525																					
1/2000	4,434	8	0	444			17	1,701	1	EL GUAMO, MATA GORDA	MATA GORDA	4	0	123	167	88,263	88,263	1	1				1	0	0	0	2	11	19	4	5	2	1	2	1	1	3	2	4	2	0.00	0	1,800.00		526																					
1/2000	4,435	8	0	444			17	1,701	1	EL GUAMO, MATA GORDA	 MATA GORDA	5	0	123	167	88,263	88,263	1	1				1	0	0	0	2	21	19	4	5	1	0	3	5	2	4	3	5	2	0.00	0	150.00		525																					
1/2000	4,436	8	0	444			17	1,701	1	EL GUAMO, MATA GORDA	MATA GORDA	6	0	123	167	88,263	88,263	1	1				2	0	0	0	2	2	19	4	5	5	3	1	1	1	2	2	4	2	0.00	0	1,500.00		526																					
1/2000	4,437	8	0	444			17	1,701	1	EL GUAMO, MATA GORDA	MATA GORDA	7	0	123	167	88,263	88,263	1	1				1	0	0	0	2	2	6	5	8	10	5	1	1	1	2	1	2	2	0.00	0	15,000.00		525																					
1/2000	4,438	8	0	444			17	1,701	1	EL GUAMO, MATA GORDA	 MATA GORDA	8	0	123	167	88,263	88,263	1	1				3	2	0	0	6	14	19	4	7	2	1	2	1	1	3	2	4	1	300.00	2	0.00		525																					
1/2000	4,439	8	0	444			17	1,701	1	EL GUAMO, MATA GORDA	MATA GORDA	9	0	123	167	88,263	88,263	1	1				1	0	0	0	6	14	19	4	5	3	2	3	1	2	4	1	4	2	0.00	0	800.00		525																					
1/2000	4,440	8	0	444			17	1,701	1	EL GUAMO, MATA GORDA	MATA GORDA	10	0	123	167	88,263	88,263	1	1				1	0	0	0	21	21	19	4	5	3	2	1	1	2	3	3	5	2	0.00	0	400.00		525																					
1/2000	4,441	8	0	445	2,000	1	21	2,112	1	LOS NARANJOS; PARAJE SANTANA	SANTANA	10	0	109	165	82,031	79,004	1	1				1	0	0	0	9	9	19	4	5	3	2	2	4	2	3	2	4	2	0.00	0	500.00		378																					
1/2000	4,442	8	0	445			21	2,112	1	LOS NARANJOS; PARAJE SANTANA	SANTANA	9	0	109	165	82,031	79,004	1	2	1	C		1	0	0	0	9	9	19	17	5	3	2	2	4	2	3	2	4	2	0.00	0	300.00		377																					
1/2000	4,443	8	0	445			21	2,112	1	LOS NARANJOS; PARAJE SANTANA	SANTANA	1	0	109	165	82,031	79,004	1	1				1	0	0	0	15	15	19	17	5	2	1	2	4	2	3	3	5	2	0.00	0	200.00		377																					
1/2000	4,444	8	0	445			21	2,112	1	LOS NARANJOS; PARAJE SANTANA	SANTANA	2	0	109	165	82,031	79,004	1	1				1	0	0	0	9	9	19	17	5	2	1	2	4	2	3	3	4	2	0.00	0	200.00		377																					
1/2000	4,445	8	0	445			21	2,112	1	LOS NARANJOS; PARAJE SANTANA	SANTANA	8	0	109	165	82,031	79,004	1	2	1	A		1	0	0	0	9	9	19	17	5	2	1	2	4	2	3	2	4	2	0.00	0	300.00		377																					
1/2000	4,446	8	0	445			21	2,112	1	LOS NARANJOS; PARAJE SANTANA	SANTANA	3	0	109	165	82,031	79,004	1	1				1	0	0	0	9	9	19	4	5	2	1	2	4	2	3	3	5	2	0.00	0	200.00		377																					
1/2000	4,447	8	0	445			21	2,112	1	LOS NARANJOS; PARAJE SANTANA	SANTNA	4	0	109	165	82,031	79,004	1	1				1	0	0	0	9	9	19	4	5	2	1	2	4	2	3	2	4	2	0.00	0	400.00		377																					
1/2000	4,448	8	0	445			21	2,112	1	LOS NARANJOS; PARAJE SANTANA	SANTNA	7	0	109	165	82,031	79,004	1	1				1	0	0	0	9	9	19	4	5	3	2	2	4	2	3	3	5	2	0.00	0	300.00		378																					
1/2000	4,449	8	0	445			21	2,112	1	LOS NARANJOS; PARAJE SANTANA	SANTANA	6	0	109	165	82,031	79,004	1	2	1	B		1	0	0	0	9	9	19	4	7	2	1	2	4	2	3	2	4	1	300.00	2	0.00		377																					
1/2000	4,450	8	0	445			21	2,112	1	LOS NARANJOS; PARAJE SANTANA	SANTANA	5	0	109	165	82,031	79,004	1	1				1	0	0	0	9	9	19	17	5	2	1	2	4	2	3	2	4	2	0.00	0	400.00		377																					
1/2000	4,451	8	0	446	2,000	1	21	2,101	1	EL COCO (HATILLO LA SABANA)	EL COCO HATILLO LA SABANA	6	0	105	165	87,034	91,159	1	1				1	0	0	0	9	9	19	4	5	3	2	3	1	2	3	2	5	2	0.00	0	400.00		465																					
1/2000	4,452	8	0	446			21	2,101	1	EL COCO (HATILLO LA SABANA)	EL COCO HATILLO LA SABANA	7	0	105	165	87,034	91,159	1	1				1	0	0	0	2	2	6	4	5	2	1	1	1	1	2	1	3	2	0.00	0	1,500.00		465																					
1/2000	4,453	8	0	446			21	2,101	1	EL COCO (HATILLO LA SABANA)	EL COCO HATILLO LA SABANA	8	0	105	165	87,034	91,159	1	1				1	0	0	0	11	14	19	4	5	2	1	3	1	2	3	2	5	2	0.00	0	500.00		466																					
1/2000	4,454	8	0	446			21	2,101	1	EL COCO (HATILLO LA SABANA)	EL COCO HATILLO LA SABANA	9	0	105	165	87,034	91,159	1	1				1	0	0	0	9	9	19	4	5	3	2	1	1	2	3	1	3	2	0.00	0	700.00		465																					
1/2000	4,455	8	0	446			21	2,101	1	EL COCO (HATILLO LA SABANA)	EL COCO HATILLO LA SABANA	10	0	105	165	87,034	91,159	1	1				1	0	0	0	2	2	6	4	5	3	2	1	1	1	2	1	3	2	0.00	0	1,700.00		465																					
1/2000	4,456	8	0	446			21	2,101	1	EL COCO (HATILLO LA SABANA)	EL COCO HATILLO LA SABANA	2	0	105	165	87,034	91,159	1	1				8	0	0	0	19	14	19	4	5	2	1	3	4	2	3	3	5	2	0.00	0	400.00		465																					
1/2000	4,457	8	0	446			21	2,101	1	EL COCO (HATILLO LA SABANA)	EL COCO HATILLO LA SABANA	1	0	105	165	87,034	91,159	1	1				1	0	0	0	9	9	19	4	8	3	2	1	1	1	3	1	3	2	0.00	0	1,500.00		465																					
1/2000	4,458	8	0	446			21	2,101	1	EL COCO (HATILLO LA SABANA)	EL COCO HATILLO LA SABANA	3	0	105	165	87,034	91,159	1	1				1	0	0	0	2	2	6	4	5	3	2	1	1	1	2	1	3	2	0.00	0	1,000.00		466																					
1/2000	4,459	8	0	446			21	2,101	1	EL COCO (HATILLO LA SABANA)	EL COCO HATILLO LA SABANA	4	0	105	165	87,034	91,159	1	1				1	0	0	0	2	2	6	4	5	2	1	3	1	2	3	2	4	2	0.00	0	600.00		465																					
1/2000	4,460	8	0	446			21	2,101	1	EL COCO (HATILLO LA SABANA)	EL COCO HATILLO LA SABANA	5	0	105	165	87,034	91,159	1	1				1	0	0	0	9	9	19	4	6	3	2	1	1	2	3	2	4	2	0.00	0	500.00		465																					
1/2000	4,461	8	0	447			21	2,109	1	NAJAYO AL MEDIO, MAMEY MACHO	MAMEY MACHO	7	0	125	167	88,263	13,900	1	1				1	0	0	0	6	20	19	4	5	2	1	3	4	2	3	3	5	2	0.00	0	300.00		642																					
1/2000	4,462	8	0	447			21	2,109	1	NAJAYO AL MEDIO, MAMEY MACHO	MAMEY MACHO	10	0	125	167	88,263	13,900	1	1				1	0	0	0	14	14	19	17	5	2	1	2	4	2	4	3	5	2	0.00	0	150.00		642																					
1/2000	4,463	8	0	447			21	2,109	1	NAJAYO AL MEDIO, MAMEY MACHO	MAMEY MACHO	2	0	125	167	88,263	13,900	1	1				1	0	0	0	6	6	19	17	5	3	2	1	1	2	3	3	5	2	0.00	0	250.00		643																					
1/2000	4,464	8	0	447			21	2,109	1	NAJAYO AL MEDIO, MAMEY MACHO	MAMEY MACHO	4	0	125	167	88,263	13,900	1	1				1	0	0	0	9	14	19	17	5	3	2	1	1	2	3	3	5	2	0.00	0	300.00		643																					
1/2000	4,465	8	0	447			21	2,109	1	NAJAYO AL MEDIO, MAMEY MACHO	MAMY MACHO	6	0	125	167	88,263	13,900	1	1				1	0	0	0	9	9	19	4	6	2	1	1	1	2	3	3	5	2	0.00	0	150.00		643																					
1/2000	4,466	8	0	447			21	2,109	1	NAJAYO AL MEDIO, MAMEY MACHO	MAMEY MACHO	8	0	125	167	88,263	13,900	1	1				1	0	0	0	6	6	19	4	5	3	2	1	1	2	3	3	5	2	0.00	0	300.00		643																					
1/2000	4,467	8	0	447			21	2,109	1	NAJAYO AL MEDIO, MAMEY MACHO	MAMEY MACHO	1	0	125	167	88,263	13,900	1	1				1	0	0	0	16	16	19	17	5	2	1	3	4	2	4	3	5	2	0.00	0	200.00		643																					
1/2000	4,468	8	0	447			21	2,109	1	NAJAYO AL MEDIO, MAMEY MACHO	MAMEY MACHO	3	0	125	167	88,263	13,900	1	1				1	0	0	0	6	6	19	4	5	3	2	1	1	2	3	3	4	2	0.00	0	400.00		643																					
1/2000	4,469	8	0	447			21	2,109	1	NAJAYO AL MEDIO, MAMEY MACHO	MAMEY MACHO	5	0	125	167	88,263	13,900	1	1				1	0	0	0	15	15	19	4	6	3	2	1	1	2	3	3	5	2	0.00	0	200.00		643																					
1/2000	4,470	8	0	447			21	2,109	1	NAJAYO AL MEDIO, MAMEY MACHO	MAMEY MACHO	9	0	125	167	88,263	13,900	1	2	1	A		1	0	0	0	15	15	19	4	5	3	1	2	4	2	4	3	5	2	0.00	0	200.00		643																					
1/2000	4,471	8	0	448			21	2,102	1	EL CARRIL, P. QUITA SUENOS	QUITA SUENO	8	0	124	165	82,031	79,004	1	1				1	0	0	0	9	9	19	4	5	3	2	1	1	1	3	2	4	2	0.00	0	600.00		295																					
1/2000	4,472	8	0	448			21	2,102	1	EL CARRIL, P. QUITA SUENOS	QUITA SUENO	10	0	124	165	82,031	79,004	1	1				1	0	0	0	9	14	19	4	5	3	2	1	1	1	2	2	4	2	0.00	0	1,000.00		295																					
1/2000	4,473	8	0	448			21	2,102	1	EL CARRIL, P. QUITA SUENOS	QUITA SUENO	1	0	124	165	82,031	79,004	1	1				1	0	0	0	2	2	6	12	5	5	2	1	1	1	2	2	4	2	0.00	0	2,000.00		294																					
1/2000	4,474	8	0	448			21	2,102	1	EL CARRIL, P. QUITA SUENOS	QUITA SUENO	9	0	124	165	82,031	79,004	1	2	1	A		1	0	0	0	9	9	19	4	5	3	2	1	1	1	3	2	4	2	0.00	0	600.00		295																					
1/2000	4,475	8	0	448			21	2,102	1	EL CARRIL, P. QUITA SUENOS	QUITA SUENO	4	0	124	165	82,031	79,004	1	1				1	0	0	0	9	9	19	4	7	4	2	1	1	1	3	2	4	1	1,200.00	2	0.00		295																					
1/2000	4,476	8	0	448			21	2,102	1	EL CARRIL, P. QUITA SUENOS	QUITA SUENO	2	0	124	165	82,031	79,004	1	1				1	0	0	0	9	9	19	4	5	3	2	2	1	1	3	2	4	2	0.00	0	700.00		295																					
1/2000	4,477	8	0	448			21	2,102	1	EL CARRIL, P. QUITA SUENOS	QUITA SUENO	5	0	124	165	82,031	79,004	1	1				2	0	0	0	2	2	6	4	7	2	1	1	1	1	3	2	4	1	700.00	2	0.00		295																					
1/2000	4,478	8	0	448			21	2,102	1	EL CARRIL, P. QUITA SUENOS	QUITA SUENO	6	0	124	165	82,031	79,004	1	1				2	0	0	0	9	9	19	4	7	2	1	1	1	1	3	2	4	1	600.00	2	0.00		295																					
1/2000	4,479	8	0	448			21	2,102	1	EL CARRIL, P. QUITA SUENOS	QUITA SUENO	3	0	124	165	82,031	79,004	1	1				1	0	0	0	9	14	19	4	5	2	1	1	1	2	4	3	5	2	0.00	0	300.00		294																					
1/2000	4,480	8	0	448			21	2,102	1	EL CARRIL, P. QUITA SUENOS	QUITA SUENO	7	0	124	165	82,031	79,004	1	2	1	C		2	0	0	0	2	2	6	4	7	4	3	1	1	1	2	2	4	1	2,200.00	2	0.00		294																					
